,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,free_SO2_ratio,alcohol_surgar_ratio,sugar_acidity_ratio,fixed_acidity_ratio,wine_type_white
839,7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,0,63.63636363636363,565.0,25.062656641604008,92.73182957393485,0
840,9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,1,42.85714285714285,814.2857142857143,13.806706114398422,96.64694280078896,0
841,7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,0,50.0,587.5,21.447721179624665,95.17426273458445,0
842,7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,0,70.37037037037037,552.9411764705883,21.013597033374538,95.17923362175526,0
843,9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,0,66.66666666666667,726.6666666666666,15.00750375187594,97.04852426213108,0
844,7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,0,45.588235294117645,470.0,26.881720430107528,95.43010752688171,0
845,6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,0,63.82978723404256,470.0,28.98550724637681,94.20289855072464,0
846,10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,0,22.727272727272727,376.0,24.15458937198068,96.61835748792272,0
847,7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,0,46.34146341463415,505.0,24.096385542168672,92.7710843373494,0
848,5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,1,27.27272727272728,581.8181818181818,35.143769968051124,89.45686900958466,0
849,8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,0,40.0,650.0,14.373716632443532,91.37577002053388,0
850,6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,0,58.333333333333336,781.8181818181819,23.272214386459805,90.26798307475318,0
851,7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,1,50.0,522.7272727272726,27.74274905422447,94.57755359394704,0
852,9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,1,65.95744680851064,706.6666666666666,14.634146341463415,96.58536585365852,0
853,9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,1,48.14814814814815,570.7317073170732,21.83173588924388,96.91160809371674,0
854,6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,1,50.0,711.1111111111111,25.139664804469277,94.97206703910616,0
855,8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,0,60.0,643.75,18.53997682502897,95.01738122827346,0
856,9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,1,48.0,585.0,21.27659574468085,96.80851063829788,0
857,8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,1,50.0,333.3333333333333,38.91891891891892,96.2162162162162,0
858,9.6,0.5,0.36,2.8,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,0,47.27272727272727,389.28571428571433,27.722772277227723,95.04950495049503,0
859,8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,1,58.333333333333336,723.5294117647059,18.51851851851852,96.94989106753812,0
860,8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,0,63.1578947368421,520.0,21.691973969631235,96.529284164859,0
861,7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,0,34.375,476.19047619047615,24.124066628374496,88.45491097070649,0
862,7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,0,70.96774193548387,625.0,19.4884287454324,91.35200974421436,0
863,8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,0,42.85714285714285,560.0,23.31002331002331,93.24009324009324,0
864,10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,0,51.851851851851855,518.1818181818181,20.202020202020204,96.41873278236916,0
865,8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,1,42.85714285714285,572.7272727272726,23.70689655172414,95.9051724137931,0
866,8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,0,33.027522935779814,1411.111111111111,11.002444987775062,97.799511002445,0
867,7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,0,43.47826086956522,577.7777777777777,24.0,93.33333333333331,0
868,11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,0,37.5,495.83333333333337,20.58319039451115,96.91252144082333,0
869,7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,0,44.44444444444444,500.0,27.96271637816245,93.20905459387484,0
870,8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,0,33.333333333333336,534.7826086956522,26.995305164319248,96.24413145539906,0
871,7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,1,66.66666666666667,583.3333333333334,21.73913043478261,92.9951690821256,0
872,8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,0,39.53488372093023,371.4285714285714,29.692470837751856,91.1983032873807,0
873,7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,0,38.888888888888886,663.1578947368421,23.14250913520097,96.22411693057246,0
874,6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,0,53.84615384615385,527.2727272727273,30.576789437109102,88.95066018068103,0
875,7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,0,60.294117647058826,404.0,33.15649867374005,95.49071618037136,0
876,7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,1,64.28571428571429,547.6190476190476,27.308192457737324,92.32769830949286,0
877,7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,1,60.0,611.1111111111111,22.92993630573249,92.9936305732484,0
878,8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,0,35.714285714285715,234.14634146341464,45.96412556053811,90.80717488789236,0
879,7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,0,51.851851851851855,400.0,32.2180916976456,92.93680297397768,0
880,8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,0,31.25,388.0,25.920165889061693,92.27579056505962,0
881,10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,1,29.41176470588235,441.6666666666667,22.922636103151863,96.4660936007641,0
882,7.6,0.31,0.34,2.5,0.082,26.0,35.0,0.99356,3.22,0.59,12.5,1,74.28571428571429,500.0,31.60556257901391,96.08091024020229,0
883,7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,0,35.714285714285715,511.11111111111103,21.92448233861145,88.91595615103533,0
884,8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,1,59.523809523809526,203.2258064516129,68.05708013172338,95.49945115257958,0
885,8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,0,53.84615384615385,504.5454545454545,23.404255319148938,94.68085106382978,0
886,7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,0,50.0,463.6363636363636,26.30005977286312,88.46383741781231,0
887,6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,0,50.0,576.4705882352941,23.004059539918806,93.36941813261164,0
888,9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,1,46.15384615384615,122.47191011235957,89.98988877654196,96.056622851365,0
889,6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,0,22.641509433962263,369.69696969696975,48.60088365243004,94.25625920471282,0
890,6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,0,84.21052631578948,814.2857142857143,19.073569482288825,94.00544959128064,0
891,7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,0,73.33333333333333,629.4117647058823,20.28639618138425,90.69212410501194,0
892,7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,0,52.94117647058823,577.7777777777777,23.90438247011953,94.28950863213812,0
893,9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,0,21.428571428571427,641.1764705882354,17.364657814096013,94.99489274770174,0
894,9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,0,35.294117647058826,600.0,18.36734693877551,94.89795918367348,0
895,8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,0,35.55555555555556,657.1428571428571,15.624999999999998,94.86607142857142,0
896,5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,0,76.0,537.5,38.6784850926672,90.2497985495568,0
897,8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,1,45.0,552.1739130434783,26.651216685979136,96.17612977983778,0
898,8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,0,6.493506493506493,455.0,22.624434389140276,92.7601809954751,0
899,8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,1,30.0,302.5,42.643923240938165,94.8827292110874,0
900,7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,0,31.11111111111111,233.33333333333331,48.6284289276808,94.76309226932668,0
901,9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,1,57.69230769230769,483.33333333333337,23.010546500479386,94.91850431447747,0
902,11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,0,37.5,550.0,15.21555367709214,98.05579036348269,0
903,9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,1,43.75,694.4444444444445,18.94736842105263,95.78947368421052,0
904,8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,0,40.0,600.0,22.673031026252985,95.4653937947494,0
905,10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,0,35.294117647058826,491.6666666666667,22.878932316491905,97.23546234509055,0
906,8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,0,50.0,590.0,22.371364653243848,91.72259507829978,0
907,7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,0,30.0,425.0,28.880866425992775,92.65944645006016,0
908,6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,1,50.0,520.8333333333334,33.70786516853933,92.69662921348316,0
909,11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,1,30.0,495.45454545454544,19.28133216476775,97.28308501314636,0
910,8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,0,53.84615384615385,385.7142857142857,32.48259860788863,92.80742459396753,0
911,9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,1,51.35135135135136,740.0,15.57632398753894,96.57320872274144,0
912,7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,0,32.608695652173914,113.58024691358024,97.94437726723096,90.68923821039904,0
913,7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,0,44.0,527.7777777777777,23.841059602649008,95.36423841059604,0
914,8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,0,43.24324324324324,396.29629629629625,31.32250580046404,92.80742459396753,0
915,9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,1,67.16417910447761,510.0,21.3903743315508,97.32620320855617,0
916,9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,0,37.5,570.0,19.569471624266143,96.8688845401174,0
917,8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,0,37.5,171.875,71.34894091415832,95.87513935340024,0
918,7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,1,13.489208633093526,148.19277108433732,101.21951219512196,96.34146341463412,0
919,10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,0,37.5,842.8571428571429,13.245033112582782,97.44560075685904,0
920,7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,1,12.975778546712805,148.19277108433732,101.21951219512196,96.34146341463412,0
921,7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,0,44.285714285714285,527.7777777777777,23.7467018469657,94.9868073878628,0
922,8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,0,54.23728813559322,500.0,26.31578947368421,95.39473684210526,0
923,6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,0,62.5,533.3333333333334,24.725274725274726,93.40659340659342,0
924,8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,1,33.333333333333336,246.80851063829783,53.16742081447964,96.15384615384616,0
925,7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,0,60.0,700.0,19.77750309023486,97.65142150803462,0
926,11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,1,53.65853658536585,660.0,12.489592006661116,96.58617818484596,0
927,10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,1,56.75675675675676,621.0526315789474,18.51851851851852,97.46588693957116,0
928,7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,0,42.10526315789474,570.0,24.271844660194173,95.873786407767,0
929,7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,0,62.5,575.0,26.52519893899204,92.83819628647215,0
930,9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,1,35.483870967741936,545.4545454545454,23.1335436382755,96.7402733964248,0
931,6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,0,52.94117647058823,196.3636363636364,75.08532423208192,90.1023890784983,0
932,9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,0,30.0,420.0,25.51020408163265,95.91836734693877,0
933,8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,0,27.77777777777778,626.6666666666666,16.447368421052634,94.2982456140351,0
934,8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,1,31.25,595.2380952380952,25.27075812274368,96.26955475330928,0
935,8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,0,63.888888888888886,590.4761904761905,24.027459954233407,96.10983981693364,0
936,7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,0,56.0,571.4285714285714,26.61596958174905,93.78960709759188,0
937,6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,0,60.0,658.8235294117648,25.835866261398177,92.70516717325228,0
938,8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,0,64.0,563.6363636363636,25.943396226415096,94.33962264150944,0
939,6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,0,26.53061224489796,609.5238095238095,30.56768558951965,91.70305676855897,0
940,8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,0,52.94117647058823,647.3684210526316,22.538552787663107,97.27164887307237,0
941,9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,1,41.66666666666666,585.0,21.27659574468085,96.80851063829788,0
942,8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,0,30.76923076923077,287.8787878787879,37.16216216216217,91.21621621621622,0
943,10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,0,40.90909090909091,514.2857142857142,18.633540372670804,95.829636202307,0
944,8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,0,42.85714285714285,714.2857142857143,15.855039637599091,93.99773499433748,0
945,5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,1,41.81818181818182,615.0,34.36426116838488,92.78350515463916,0
946,7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,0,17.142857142857142,733.3333333333334,18.226002430133654,95.9902794653706,0
947,8.9,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,0,30.0,593.75,17.505470459518598,97.3741794310722,0
948,5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,0,36.25,316.27906976744185,79.62962962962962,92.59259259259258,0
949,7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,0,71.42857142857143,452.0,32.50975292587776,91.02730819245774,0
950,7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,0,58.333333333333336,633.3333333333333,28.037383177570096,94.79305740987984,0
951,5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,0,46.66666666666666,516.0,39.936102236421725,89.45686900958466,0
952,7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,1,47.05882352941177,524.0,29.620853080568715,93.60189573459714,0
953,6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,0,75.0,683.3333333333334,25.35211267605634,92.95774647887325,0
954,6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,0,81.81818181818181,878.5714285714287,20.6794682422452,93.0576070901034,0
955,10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,0,58.62068965517241,589.4736842105264,17.117117117117118,96.3963963963964,0
956,6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,0,23.07692307692308,522.7272727272726,31.07344632768362,91.80790960451978,0
957,8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,1,48.14814814814815,664.7058823529412,18.805309734513276,97.34513274336284,0
958,5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,0,27.27272727272728,794.1176470588235,27.914614121510677,95.23809523809524,0
959,6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,0,50.0,396.5517241379311,41.07648725212465,89.23512747875354,0
960,10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,0,31.46067415730337,370.3703703703703,25.88686481303931,95.87727708533076,0
961,10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.21,0.69,10.5,0,34.285714285714285,318.1818181818182,30.19213174748399,96.06587374199452,0
962,9.1,0.6,0.0,1.9,0.058,5.0,10.0,0.9977,3.18,0.63,10.4,0,50.0,547.3684210526316,19.587628865979383,93.81443298969072,0
963,5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,0,42.22222222222222,558.8235294117648,27.91461412151067,96.88013136288995,0
964,7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,1,47.36842105263158,755.5555555555555,23.195876288659797,95.36082474226804,0
965,7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,1,55.55555555555556,203.63636363636363,71.61458333333334,93.75,0
966,8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,1,40.0,694.1176470588235,19.362186788154897,96.81093394077448,0
967,8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,0,44.0,700.0,20.60606060606061,96.96969696969695,0
968,10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,0,46.15384615384615,570.0,18.315018315018317,95.23809523809524,0
969,7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,0,30.85106382978724,245.94594594594597,46.77623261694058,94.81668773704172,0
970,8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,0,18.6046511627907,475.0,22.96211251435132,94.1446613088404,0
971,7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,0,41.77215189873418,558.8235294117648,22.07792207792208,94.8051948051948,0
972,8.2,0.38,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,0,33.80281690140845,440.0,29.13752913752914,95.57109557109555,0
973,6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,0,50.0,475.0,32.6530612244898,93.87755102040816,0
974,7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,0,80.0,555.5555555555555,24.930747922437675,96.95290858725762,0
975,7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,0,50.0,439.1304347826088,30.18372703412073,95.8005249343832,0
976,8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,0,60.78431372549019,416.0,29.761904761904766,97.61904761904762,0
977,7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,0,28.571428571428573,544.4444444444445,21.686746987951807,93.97590361445782,0
978,10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,1,42.85714285714285,190.32258064516128,59.558117195004805,96.06147934678194,0
979,7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,0,42.85714285714285,580.0,24.420024420024426,95.23809523809524,0
980,10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,0,54.54545454545455,600.0,19.32367149758454,96.61835748792272,0
981,8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,1,33.333333333333336,457.1428571428572,32.825322391559205,96.13130128956622,0
982,6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,0,22.857142857142858,500.0,37.4251497005988,91.31736526946108,0
983,8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,0,23.68421052631579,445.4545454545455,24.719101123595507,93.25842696629216,0
984,9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,0,44.73684210526316,528.5714285714286,20.95808383233533,95.80838323353294,0
985,6.6,0.58,0.0,2.2,0.1,50.0,63.0,0.99544,3.59,0.68,11.4,0,79.36507936507937,518.1818181818181,30.640668523676887,91.92200557103064,0
986,8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,1,51.13636363636363,674.2857142857143,20.161290322580644,97.926267281106,0
987,5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,1,15.84158415841584,614.2857142857142,37.43315508021391,90.9090909090909,0
988,6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,0,40.74074074074074,378.5714285714286,39.38115330520394,94.2334739803094,0
989,10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,0,29.72972972972973,490.9090909090909,20.73515551366636,96.13572101790764,0
990,10.6,0.36,0.57,2.3,0.087,6.0,20.0,0.99676,3.14,0.72,11.1,1,30.0,482.60869565217394,20.98540145985401,96.7153284671533,0
991,8.8,0.45,0.43,1.4,0.076,12.0,21.0,0.99551,3.21,0.75,10.2,0,57.142857142857146,728.5714285714286,15.135135135135137,95.13513513513514,0
992,8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,1,63.1578947368421,513.0434782608696,26.07709750566893,96.3718820861678,0
993,9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,0,47.61904761904762,588.2352941176471,17.373530914665302,91.9775166070516,0
994,8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,3.01,1.1,9.4,0,39.47368421052632,494.7368421052632,21.252796420581657,95.07829977628636,0
995,9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.99709,2.94,0.98,10.2,0,11.666666666666666,510.0,19.15708812260536,94.82758620689654,0
996,8.2,0.33,0.39,2.5,0.074,29.0,48.0,0.99528,3.32,0.88,12.4,1,60.41666666666666,496.0,29.30832356389215,96.13130128956622,0
997,6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,0,18.181818181818183,428.5714285714286,40.93567251461988,95.02923976608189,0
998,7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,0,35.714285714285715,500.00000000000006,28.39506172839506,93.82716049382717,0
999,9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,0,41.66666666666666,656.25,16.73640167364017,96.23430962343096,0
1000,7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.99522,3.42,0.68,10.8,0,59.09090909090909,490.9090909090909,28.60858257477244,92.32769830949286,0
1001,9.7,0.42,0.46,2.1,0.074,5.0,16.0,0.99649,3.27,0.74,12.3,0,31.25,585.7142857142857,20.75098814229249,95.8498023715415,0
1002,7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,0,40.0,558.8235294117648,21.35678391959799,95.47738693467336,0
1003,6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,0,81.35593220338983,522.7272727272726,30.942334739803098,91.42053445850914,0
1004,6.5,0.88,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,0,48.93617021276596,200.0,75.88075880758808,88.07588075880759,0
1005,7.1,0.66,0.0,2.4,0.052,6.0,11.0,0.99318,3.35,0.66,12.7,1,54.54545454545455,529.1666666666667,30.927835051546392,91.49484536082474,0
1006,5.6,0.915,0.0,2.1,0.041,17.0,78.0,0.99346,3.68,0.73,11.4,0,21.7948717948718,542.8571428571429,32.233307751343055,85.95548733691481,0
1007,8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,0,23.404255319148938,458.33333333333337,28.070175438596493,95.906432748538,0
1008,9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,0,45.45454545454545,690.909090909091,16.19234543670265,96.17271835132485,0
1009,10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,10.5,0,75.92592592592592,420.0,23.58490566037736,96.2264150943396,0
1010,6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,0,26.229508196721312,581.25,21.447721179624665,91.15281501340483,0
